527,682,8,17
527.03,682.02,8,17
527.11,681.89,8,17
527.01,682.35,8,17
527.16,683.25,8,17
526.82,682.92,8,17
527,683.37,8,17
527.2,683.72,8,17
526.88,683.5,8,17
526.98,682.94,8,17
526.98,683.61,8,17
527.05,683.73,8,17
527.27,684.12,8,17
526.99,683.84,8,17
527.13,683.94,8,17
527.03,684.22,8,17
526.91,684.29,8,17
526.84,684.46,8,17
526.87,684.22,8,17
527.07,684.65,8,17
527.2,684.69,8,17
526.93,684.86,8,17
527.01,684.87,8,17
527.05,685.12,8,17
527.09,685.11,8,17
526.9,685.19,8,17
527,685.36,8,17
526.94,685.44,8,17
527.16,685.52,8,17
527.12,685.42,8,17
527.17,685.42,8,17
527.17,685.76,8,17
527.21,685.5,8,17
527.34,685.12,8,17
526.96,685.78,8,17
526.86,685.71,8,17
527.11,685.92,8,17
527.08,686.01,8,17
527.57,685.89,8,17
527.13,686.43,8,17
527.02,686.06,8,17
527.13,685.82,8,17
527.17,685.91,8,17
527.14,686.21,8,17
527.45,686.21,8,17
527.47,686.41,8,17
527.02,686.24,8,17
527.26,686.43,8,17
527.43,686.03,8,17
527.18,686.64,8,17
526.94,686.49,8,17
526.73,686.08,8,17
527.13,686.67,8,17
527.07,686.74,8,17
527.4,686.69,8,17
527.42,686.74,8,17
527.49,687.03,8,17
527.13,686.92,8,17
527.01,686.86,8,17
527.15,687.25,8,17
527.1,687.18,8,17
527.3,687.57,8,17
527.01,687.38,8,17
527.1,687.79,8,17
527.27,688.05,8,17
527.06,687.72,8,17
527.21,687.86,8,17
527.11,687.84,8,17
527.16,687.99,8,17
527.15,688.26,8,17
527.14,688.03,8,17
527.1,688.2,8,17
527.43,688.02,8,17
527.17,688.31,8,17
527.33,688.61,8,17
527.09,688.16,8,17
527.17,688.71,8,17
526.86,688.92,8,17
527.07,688.42,8,17
527.02,688.92,8,17
527.12,689,8,17
527.21,689.5,8,17
526.98,689.18,8,17
527.04,689.61,8,17
526.78,689.54,8,17
526.44,689.85,8,17
527.03,689.9,8,17
526.79,689.87,8,17
526.7,690.01,8,17
526.73,690.29,8,17
526.75,690.42,8,17
526.93,690.32,8,17
526.59,690.39,8,17
527.15,690.57,8,17
527.13,690.79,8,17
526.85,690.65,8,17
526.96,690.6,8,17
526.99,690.35,8,17
526.88,690.36,8,17
527.08,690.74,8,17
526.82,690.72,8,17
527.17,691.07,8,17
526.86,690.88,8,17
526.4,691.44,8,17
526.7,691.02,8,17
526.14,691.7,8,17
526.46,691.3,8,17
526.49,691.41,8,17
526.38,691,8,17
526.42,691.55,8,17
526.81,691.52,8,17
526.35,691.91,8,17
526.42,691.73,8,17
526.78,691.97,8,17
526.73,691.94,8,17
526.58,692.08,8,17
526.15,692.19,8,17
526.35,692.17,8,17
526.48,692.05,8,17
526.15,692.1,8,17
526.21,692.41,8,17
526.15,692.31,8,17
526.19,692.42,8,17
526.16,692.27,8,17
526.11,692.61,8,17
526.19,692.51,8,17
526.2,692.75,8,17
526.11,693.01,8,17
526.24,692.78,8,17
526.11,693.09,8,17
526.18,693.22,8,17
525.98,693.14,8,17
526.03,693.32,8,17
526.04,693.39,8,17
526.06,693.53,8,17
525.83,693.61,8,17
526.08,693.74,8,17
526.08,693.8,8,17
526.07,693.93,8,17
526.36,694.15,8,17
526.22,694.31,8,17
526.26,694.23,8,17
526.01,694.23,8,17
526.05,694.21,8,17
526.57,694.47,8,17
526.27,694.24,8,17
526.29,694.45,8,17
526.37,694.46,8,17
526.28,694.91,8,17
526.32,694.75,8,17
526.17,694.82,8,17
526.32,694.83,8,17
526.4,694.99,8,17
526.32,695.21,8,17
526.28,695.11,8,17
526.27,695.32,8,17
526.32,695.34,8,17
526.25,695.22,8,17
526.4,695.1,8,17
526.41,695.03,8,17
526.44,695.59,8,17
526.29,695.31,8,17
526.19,695.41,8,17
526.52,695.72,8,17
526.28,695.55,8,17
526.29,695.72,8,17
526.33,695.72,8,17
526.03,695.75,8,17
526.22,695.92,8,17
526.16,695.99,8,17
526.13,695.96,8,17
526.11,696.24,8,17
526.27,696.04,8,17
526.16,696.12,8,17
526.01,696.27,8,17
526.03,696.41,8,17
526.17,696.81,8,17
526.04,696.61,8,17
526.08,696.68,8,17
526.08,696.94,8,17
526.18,697.08,8,17
526.09,696.93,8,17
525.92,696.99,8,17
525.97,697.14,8,17
526.03,697,8,17
526.08,697.3,8,17
526.02,697.09,8,17
526.03,697.22,8,17
525.98,697.4,8,17
526.01,697.59,8,17
526.07,697.55,8,17
525.97,697.67,8,17
525.79,698,8,17
525.53,698.25,8,17
525.97,698.16,8,17
526.01,698.17,8,17
525.89,698.22,8,17
525.83,698.28,8,17
525.88,697.93,8,17
525.76,698.37,8,17
