371,495,18,19
371.38,494.88,18,19
371.34,494.87,18,19
371.98,494.62,18,19
372.62,494.43,18,19
373.32,493.69,18,19
374.21,493.17,18,19
374.54,493.19,18,19
375.28,492.63,18,19
375.91,492.43,18,19
376.83,492.33,18,19
378.6,490.41,18,19
380.21,490.47,18,19
381.1,489.4,18,19
381.6,488.76,18,19
383.44,488.28,18,19
383.73,486.96,18,19
384.42,486.71,18,19
385.13,486.3,18,19
386.17,485.85,18,19
387.38,484.52,18,19
388.13,485.04,18,19
389.19,484.39,18,19
389.8,483.78,18,19
391.21,482.82,18,19
391.91,482.45,18,19
392.61,481.94,18,19
393.66,481.24,18,19
394.89,480.7,18,19
398.21,479.16,18,19
398.93,479.4,18,19
399.07,479.3,18,19
400.15,478.54,18,19
401.01,477.95,18,19
401.89,478.21,18,19
402.32,477.77,18,19
402.89,477.81,18,19
405.01,477.34,18,19
405.37,476.51,18,19
406.47,476.15,18,19
407.81,475.91,18,19
409.33,474.73,18,19
410.66,474.91,18,19
412.13,474.48,18,19
413.18,473.82,18,19
413.94,473.4,18,19
414.42,473.45,18,19
415.83,472.94,18,19
416.8,472.38,18,19
417.38,472.02,18,19
418.75,471.62,18,19
419.64,471.31,18,19
421.29,470.61,18,19
422.68,470.53,18,19
423.47,470.08,18,19
424.53,469.59,18,19
425.83,469.35,18,19
426.72,469.14,18,19
428.17,468.65,18,19
429.31,468.07,18,19
430.23,467.6,18,19
431.8,467.2,18,19
433.19,467.15,18,19
434.3,466.84,18,19
435.59,465.56,18,19
437.44,465.63,18,19
437.97,465.27,18,19
439.14,465.13,18,19
440.31,464.87,18,19
441.29,465.03,18,19
442.7,464.85,18,19
444.51,463.83,18,19
446.49,463.85,18,19
446.55,463.91,18,19
449.06,463.31,18,19
450.01,462.97,18,19
450.76,462.5,18,19
452.24,462.3,18,19
453.41,462.12,18,19
454.69,462.43,18,19
456.12,461.37,18,19
457.36,461.25,18,19
458.67,460.87,18,19
459.84,460.85,18,19
461.63,460.23,18,19
462.65,460.09,18,19
464.04,459.98,18,19
465.67,459.95,18,19
467.15,459.83,18,19
468.59,459.59,18,19
470.2,459.14,18,19
471.13,458.99,18,19
472.47,458.7,18,19
473.76,458.97,18,19
475.22,458.58,18,19
477.12,459.05,18,19
478.94,458.42,18,19
479.84,458.35,18,19
480.94,458.55,18,19
482.38,458,18,19
483.95,457.9,18,19
485.23,457.81,18,19
486.61,458.1,18,19
488,457.56,18,19
489.51,457.78,18,19
491.03,457.69,18,19
492.57,457.56,18,19
493.91,457.54,18,19
495.15,457.41,18,19
496.65,457.83,18,19
498.16,457.99,18,19
499.5,457.88,18,19
500.87,457.98,18,19
502.32,457.96,18,19
503.88,457.63,18,19
505.07,457.7,18,19
506.9,457.93,18,19
508,458.44,18,19
509.74,457.95,18,19
510.8,458.28,18,19
512.21,458.12,18,19
514.03,458.42,18,19
515.46,457.86,18,19
517,457.83,18,19
519.01,457.78,18,19
520.58,458.14,18,19
521.57,458.32,18,19
522.71,458.52,18,19
524.16,458.56,18,19
525.75,458.7,18,19
527.35,458.75,18,19
528.84,459.16,18,19
530.88,458.94,18,19
532.33,459.05,18,19
533.77,459.16,18,19
535.17,459.22,18,19
536.65,459.51,18,19
537.9,459.54,18,19
539.84,459.91,18,19
541.41,460.01,18,19
542.9,460.01,18,19
544.21,460.15,18,19
545.93,459.95,18,19
547.5,460.05,18,19
549.16,460.01,18,19
551.07,460,18,19
552.39,460.37,18,19
554.06,460.44,18,19
555.56,460.58,18,19
556.78,460.87,18,19
558.05,460.53,18,19
560.05,460.82,18,19
562.02,460.6,18,19
563.51,461.08,18,19
565.13,460.88,18,19
566.49,461.08,18,19
568.86,461.28,18,19
570.07,461.38,18,19
571.25,461.45,18,19
572.85,461.45,18,19
574.7,461.97,18,19
576.32,461.84,18,19
577.92,461.84,18,19
579.38,461.94,18,19
581.09,461.84,18,19
582.61,462.12,18,19
584.31,462.21,18,19
585.9,462.18,18,19
587.49,462.17,18,19
588.98,462.39,18,19
590.54,462.23,18,19
592.26,462.41,18,19
593.99,462.47,18,19
595.51,462.49,18,19
597.09,462.52,18,19
598.87,462.95,18,19
600.69,463.03,18,19
602.16,462.79,18,19
603.65,462.71,18,19
605.51,462.95,18,19
607.05,463,18,19
609.07,462.66,18,19
610.95,463.54,18,19
612.14,463.57,18,19
613.88,463.44,18,19
615.45,463.38,18,19
617.44,463.9,18,19
618.83,463.83,18,19
620.57,463.88,18,19
622.27,464.02,18,19
623.8,464.02,18,19
625.7,464.3,18,19
627.25,465.23,18,19
628.83,465.01,18,19
630.56,464.96,18,19
632.34,464.74,18,19
633.95,465.02,18,19
635.77,465.43,18,19
637.28,465.46,18,19
639.05,465.4,18,19
