506,948,12,21
506.04,948.01,12,21
505.93,947.74,12,21
505.98,947.69,12,21
506.45,947.73,12,21
506.36,948.05,12,21
506.31,947.48,12,21
506.5,947.94,12,21
507.05,947.54,12,21
508.11,946.11,12,21
507.93,946.18,12,21
507.39,946.45,12,21
507.84,945.88,12,21
509.14,944.3,12,21
508.74,944.79,12,21
509,944.31,12,21
509.34,943.88,12,21
509.43,943.85,12,21
510.95,941.98,12,21
511,942.77,12,21
510.97,942.77,12,21
510.52,942.33,12,21
511.67,942.25,12,21
511.64,941.49,12,21
511.69,941.33,12,21
513.25,940.64,12,21
513.23,940.24,12,21
513.93,939.88,12,21
513.7,939.64,12,21
514.29,939.09,12,21
514.43,939.31,12,21
514.77,939.17,12,21
515.15,939.18,12,21
516.03,939.33,12,21
516.22,938.55,12,21
516.68,938.81,12,21
516.78,938.47,12,21
517.2,938.73,12,21
517.58,938.81,12,21
518.02,938.18,12,21
518.21,937.68,12,21
518.71,938.49,12,21
519.27,937.84,12,21
519.77,937.61,12,21
520.9,937.67,12,21
520.87,936.89,12,21
521.46,937.59,12,21
521.97,937.01,12,21
522.35,936.98,12,21
523.23,937.15,12,21
523.02,936.99,12,21
523.51,936.74,12,21
524.05,936.9,12,21
524.52,936.63,12,21
525.27,936.91,12,21
525.69,936.62,12,21
526.32,936.28,12,21
526.91,936.5,12,21
527.37,936.25,12,21
527.74,936.02,12,21
528.95,937.01,12,21
529.35,936.16,12,21
529.77,936.36,12,21
530.03,936.15,12,21
531.03,936.03,12,21
531.36,935.71,12,21
531.74,936.03,12,21
532.57,936.06,12,21
533.15,935.85,12,21
534.14,935.8,12,21
534.55,936.05,12,21
535,935.86,12,21
535.75,936.04,12,21
535.99,935.66,12,21
536.94,935.63,12,21
537.44,935.93,12,21
538.33,936.08,12,21
539,935.74,12,21
539.46,935.8,12,21
539.88,935.81,12,21
540.73,935.39,12,21
541.74,934.98,12,21
542.13,935.69,12,21
542.72,935.47,12,21
543.22,935.02,12,21
543.93,935.37,12,21
544.47,935.26,12,21
545.16,935.22,12,21
545.96,935.27,12,21
546.73,935.09,12,21
547.19,935.07,12,21
547.84,934.9,12,21
548.28,935.17,12,21
548.47,935.07,12,21
549.21,935.15,12,21
549.97,935.56,12,21
550.56,935.54,12,21
550.92,936.16,12,21
551.76,935.97,12,21
552.29,935.74,12,21
553.09,935.8,12,21
553.4,936.01,12,21
554.02,936.13,12,21
554.76,936.21,12,21
555.33,936.24,12,21
556.07,935.96,12,21
556.63,936.01,12,21
557.19,936.26,12,21
557.73,936.35,12,21
558.35,935.96,12,21
559.01,936.17,12,21
559.7,936.14,12,21
560.23,936.23,12,21
560.83,936.32,12,21
561.45,936.52,12,21
562.08,937.03,12,21
562.53,936.73,12,21
563.42,936.88,12,21
564.45,937.13,12,21
564.54,936.88,12,21
565.3,936.83,12,21
566.06,936.85,12,21
566.73,937.12,12,21
567.07,937.06,12,21
567.62,937.08,12,21
568.42,937.48,12,21
569.15,937.11,12,21
569.64,937.2,12,21
570.53,937.21,12,21
571,937.71,12,21
571.64,937.49,12,21
572.17,937.67,12,21
573.08,937.97,12,21
573.3,937.76,12,21
573.83,937.73,12,21
574.8,937.92,12,21
575.33,938.01,12,21
576.01,937.91,12,21
576.62,937.87,12,21
577.12,938.09,12,21
577.81,938.2,12,21
578.77,937.73,12,21
579.25,937.88,12,21
579.79,937.92,12,21
580.31,937.57,12,21
581.19,937.12,12,21
581.36,938.09,12,21
582.18,937.68,12,21
582.87,937.31,12,21
583.74,937.77,12,21
584.4,937.92,12,21
585.14,937.71,12,21
585.5,937.72,12,21
585.81,937.85,12,21
586.66,937.98,12,21
587.57,937.84,12,21
588.12,938.34,12,21
588.59,938.98,12,21
589.26,938.87,12,21
590,938.66,12,21
590.46,938.84,12,21
590.97,939.15,12,21
591.52,938.85,12,21
592.39,938.93,12,21
593.08,938.81,12,21
593.15,939.31,12,21
593.61,939.19,12,21
594.35,938.98,12,21
594.86,938.87,12,21
595.68,939.28,12,21
596.15,939.29,12,21
596.69,939.12,12,21
597.57,938.89,12,21
598.07,938.82,12,21
598.52,939.19,12,21
599.21,938.79,12,21
599.44,938.81,12,21
600.24,938.95,12,21
600.85,938.93,12,21
601.55,939.12,12,21
602.17,938.96,12,21
602.43,938.84,12,21
603.63,939.1,12,21
603.85,939.09,12,21
604.06,938.77,12,21
604.99,939.1,12,21
604.85,938.81,12,21
605.23,939.11,12,21
606.06,939.93,12,21
606.88,939.47,12,21
607.03,939.67,12,21
607.65,939.76,12,21
608.28,940.2,12,21
608.69,939.85,12,21
609.09,940.17,12,21
609.78,940.09,12,21
610.52,940.15,12,21
610.88,940.25,12,21
611.31,940,12,21
611.94,940.26,12,21
