527,682,8,17
527,682,8,17
527,683,8,17
527,683,8,17
527,683,8,17
527,684,8,17
527,684,8,17
527,684,8,17
527,685,8,17
527,685,8,17
527,685,8,17
527,686,8,17
527,686,8,17
527,687,8,17
527,687,8,17
527,687,8,17
527,688,8,17
528,688,8,17
528,688,8,17
528,689,8,17
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
0,0,0,0
529,707,8,17
529,708,8,17
529,708,8,17
529,709,8,17
529,710,8,17
529,711,8,17
529,711,8,17
529,712,8,17
529,713,8,17
529,713,8,17
529,714,8,17
529,715,8,17
529,715,8,17
530,716,8,17
530,717,8,17
530,717,8,17
530,718,8,17
530,719,8,17
530,720,8,17
530,720,8,17
530,721,8,17
530,722,8,17
531,722,8,17
531,723,8,17
531,724,8,17
531,725,8,17
531,725,8,17
531,726,8,17
531,727,8,17
531,728,8,17
531,728,8,17
531,729,8,17
532,730,8,17
532,731,8,17
532,732,8,17
532,733,8,17
532,733,8,17
532,734,8,17
532,735,8,17
532,736,8,17
532,737,8,17
532,738,8,17
532,738,8,17
532,739,8,17
533,740,8,17
533,741,8,17
533,742,8,17
533,743,8,17
533,743,8,17
533,744,8,17
533,745,8,17
533,746,8,17
533,747,8,17
533,748,8,17
533,749,8,17
533,750,8,17
534,751,8,17
534,752,8,17
534,753,8,17
534,754,8,17
534,755,8,17
534,756,8,17
534,757,8,17
534,757,8,17
534,758,8,17
534,759,8,17
534,760,8,17
535,761,8,17
535,762,8,17
535,763,8,17
535,764,8,17
535,766,8,17
535,767,8,17
536,768,8,17
536,769,8,17
536,770,8,17
536,771,8,17
536,771,8,17
536,772,8,17
536,773,8,17
536,774,8,17
536,775,8,17
537,776,8,17
537,777,8,17
537,778,8,17
537,779,8,17
537,780,8,17
537,781,8,17
537,782,8,17
537,783,8,17
537,784,8,17
537,785,8,17
538,786,8,17
538,787,8,17
538,788,8,17
538,789,8,17
538,789,8,17
538,790,8,17
538,791,8,17
538,792,8,17
539,793,8,17
539,794,8,17
539,795,8,17
539,796,8,17
539,797,8,17
539,798,8,17
539,799,8,17
539,800,8,17
539,800,8,17
539,801,8,17
539,802,8,17
539,803,8,17
539,804,8,17
539,805,8,17
539,806,8,17
539,807,8,17
539,807,8,17
539,808,8,17
539,809,8,17
539,810,8,17
539,810,8,17
539,811,8,17
539,811,8,17
540,812,8,17
540,813,8,17
540,813,8,17
540,814,8,17
540,815,8,17
540,815,8,17
540,816,8,17
540,816,8,17
540,817,8,17
540,818,8,17
540,819,8,17
540,820,8,17
540,820,8,17
540,821,8,17
540,822,8,17
540,823,8,17
541,823,8,17
541,824,8,17
541,824,8,17
541,825,8,17
541,825,8,17
541,825,8,17
541,826,8,17
541,826,8,17
541,827,8,17
541,827,8,17
