506,948,12,21
507,948,12,20
507,948,12,20
507,947,12,20
508,947,12,20
508,947,12,19
508,946,12,19
509,946,12,19
509,946,12,19
509,946,12,18
510,945,13,18
510,945,13,18
510,945,13,18
511,944,13,17
511,944,13,17
511,944,13,17
512,944,13,17
512,944,14,17
512,944,14,16
513,944,14,16
513,944,14,16
513,943,14,16
514,943,15,16
514,943,15,15
514,943,15,15
515,943,15,15
515,943,15,15
516,943,16,15
516,943,16,14
516,943,16,14
517,943,16,14
517,943,16,14
517,943,17,13
518,942,17,13
518,942,17,13
518,942,17,13
519,942,17,13
519,942,17,13
520,942,17,12
520,942,17,12
521,942,18,12
521,942,18,12
522,942,18,12
522,942,18,12
523,942,18,11
523,942,18,11
524,942,18,11
524,942,18,11
525,942,18,11
525,942,18,11
526,942,18,10
526,942,19,10
526,942,19,10
527,942,19,10
528,942,19,10
528,942,19,10
529,942,19,10
529,942,19,10
530,942,19,9
530,942,19,9
531,942,19,9
532,942,19,9
532,942,19,9
533,942,19,9
533,942,19,9
534,942,19,9
535,942,19,9
535,942,19,9
536,942,19,8
536,942,19,8
537,942,19,8
538,942,19,8
538,942,19,8
539,942,19,8
539,942,19,8
540,943,19,8
540,943,19,8
541,943,19,8
541,943,19,8
542,943,19,8
543,943,19,8
543,943,19,8
544,943,19,8
544,943,19,8
545,943,19,8
545,943,19,8
546,943,19,8
546,943,19,8
547,943,19,8
548,943,19,8
548,943,19,8
549,943,19,8
549,943,19,8
550,943,19,8
551,943,19,8
551,943,19,8
552,943,19,8
552,943,19,8
553,943,19,8
554,943,19,8
554,943,19,8
555,943,19,8
556,943,19,8
556,943,19,8
557,943,19,8
557,943,19,8
558,943,19,8
559,943,19,8
560,943,19,8
560,944,19,8
561,944,19,8
562,944,19,8
562,944,19,8
563,944,19,8
564,944,19,8
565,944,19,8
565,944,19,8
566,944,19,8
567,944,19,8
567,945,19,8
568,945,19,8
569,945,19,8
569,945,19,8
570,945,19,8
570,945,19,8
571,945,19,8
572,945,19,8
572,945,19,8
573,945,19,8
573,945,19,8
574,945,19,8
575,945,19,8
575,945,19,8
576,945,19,8
576,945,19,8
577,945,19,8
578,945,19,8
578,945,19,8
579,945,19,8
579,945,19,8
580,945,19,8
580,945,19,8
581,946,19,8
582,946,19,8
582,946,19,8
583,946,19,8
583,946,19,8
584,946,19,8
585,946,19,8
585,946,19,8
586,946,19,8
586,946,19,8
587,946,19,8
588,946,19,8
588,946,19,8
589,946,19,8
589,946,19,8
590,946,19,8
591,946,19,8
591,946,19,8
592,946,19,8
592,946,19,8
593,946,19,8
594,946,19,8
594,946,19,8
595,947,19,8
596,947,19,8
596,947,19,8
597,947,19,8
598,947,19,8
598,947,19,8
599,947,19,8
600,947,19,8
600,947,19,8
601,947,19,8
602,947,19,8
603,947,19,8
603,947,19,8
604,947,19,8
605,947,19,8
605,947,19,8
606,947,19,8
607,947,19,8
607,947,19,8
607,947,19,8
608,948,19,8
608,948,19,8
609,948,19,8
609,948,19,8
609,948,19,8
610,948,19,8
610,948,19,8
611,948,19,8
611,948,19,8
611,948,19,8
612,949,19,8
612,949,19,8
612,949,19,8
613,949,19,8
613,949,19,8
